Mon-Yr,county,price
Jan-1992,Butte,122308
Feb-1992,Butte,128888
Mar-1992,Butte,115454
Apr-1992,Butte,122692
May-1992,Butte,117368
Jun-1992,Butte,122609
Jul-1992,Butte,115555
Aug-1992,Butte,111578
Sep-1992,Butte,120588
Oct-1992,Butte,118124
Nov-1992,Butte,127647
Dec-1992,Butte,109500
Jan-1993,Butte,113333
Feb-1993,Butte,113999
Mar-1993,Butte,110999
Apr-1993,Butte,114999
May-1993,Butte,129166
Jun-1993,Butte,107500
Jul-1993,Butte,114210
Aug-1993,Butte,124762
Sep-1993,Butte,123600
Oct-1993,Butte,119473
Nov-1993,Butte,114166
Dec-1993,Butte,108888
Jan-1994,Butte,122143
Feb-1994,Butte,115999
Mar-1994,Butte,114705
Apr-1994,Butte,124545
May-1994,Butte,128125
Jun-1994,Butte,117499
Jul-1994,Butte,117894
Aug-1994,Butte,114799
Sep-1994,Butte,115499
Oct-1994,Butte,122000
Nov-1994,Butte,111249
Dec-1994,Butte,121818
Jan-1995,Butte,110000
Feb-1995,Butte,123333
Mar-1995,Butte,123333
Apr-1995,Butte,122000
May-1995,Butte,106428
Jun-1995,Butte,108571
Jul-1995,Butte,116922
Aug-1995,Butte,113529
Sep-1995,Butte,118888
Oct-1995,Butte,118076
Nov-1995,Butte,114615
Dec-1995,Butte,122222
Jan-1996,Butte,114210
Feb-1996,Butte,114210
Mar-1996,Butte,118234
Apr-1996,Butte,111363
May-1996,Butte,115861
Jun-1996,Butte,118749
Jul-1996,Butte,126111
Aug-1996,Butte,119499
Sep-1996,Butte,120000
Oct-1996,Butte,115428
Nov-1996,Butte,119166
Dec-1996,Butte,113124
Jan-1997,Butte,127500
Feb-1997,Butte,120000
Mar-1997,Butte,110000
Apr-1997,Butte,110454
May-1997,Butte,109130
Jun-1997,Butte,115789
Jul-1997,Butte,122692
Aug-1997,Butte,120556
Sep-1997,Butte,113999
Oct-1997,Butte,115651
Nov-1997,Butte,113157
Dec-1997,Butte,117599
Jan-1998,Butte,111249
Feb-1998,Butte,109333
Mar-1998,Butte,113076
Apr-1998,Butte,118124
May-1998,Butte,119696
Jun-1998,Butte,121905
Jul-1998,Butte,123600
Aug-1998,Butte,119393
Sep-1998,Butte,124545
Oct-1998,Butte,122069
Nov-1998,Butte,120690
Dec-1998,Butte,121500
Jan-1999,Butte,110499
Feb-1999,Butte,125555
Mar-1999,Butte,124074
Apr-1999,Butte,126428
May-1999,Butte,121111
Jun-1999,Butte,128750
Jul-1999,Butte,125238
Aug-1999,Butte,120645
Sep-1999,Butte,123809
Oct-1999,Butte,133870
Nov-1999,Butte,127333
Dec-1999,Butte,126071
Jan-2000,Butte,120000
Feb-2000,Butte,113076
Mar-2000,Butte,129655
Apr-2000,Butte,124400
May-2000,Butte,130666
Jun-2000,Butte,133333
Jul-2000,Butte,140952
Aug-2000,Butte,138332
Sep-2000,Butte,136538
Oct-2000,Butte,148181
Nov-2000,Butte,136249
Dec-2000,Butte,148095
Jan-2001,Butte,142222
Feb-2001,Butte,142308
Mar-2001,Butte,149166
Apr-2001,Butte,141579
May-2001,Butte,149600
Jun-2001,Butte,153636
Jul-2001,Butte,154374
Aug-2001,Butte,153103
Sep-2001,Butte,158635
Oct-2001,Butte,149375
Nov-2001,Butte,154799
Dec-2001,Butte,152631
Jan-2002,Butte,158332
Feb-2002,Butte,163684
Mar-2002,Butte,174090
Apr-2002,Butte,165789
May-2002,Butte,171904
Jun-2002,Butte,176363
Jul-2002,Butte,185789
Aug-2002,Butte,187777
Sep-2002,Butte,185714
Oct-2002,Butte,182105
Nov-2002,Butte,192666
Dec-2002,Butte,200000
Jan-2003,Butte,186923
Feb-2003,Butte,189090
Mar-2003,Butte,216428
Apr-2003,Butte,209259
May-2003,Butte,225581
Jun-2003,Butte,211363
Jul-2003,Butte,233749
Aug-2003,Butte,221078
Sep-2003,Butte,230920
Oct-2003,Butte,239903
Nov-2003,Butte,235714
Dec-2003,Butte,221969
Jan-2004,Butte,238970
Feb-2004,Butte,235483
Mar-2004,Butte,237244
Apr-2004,Butte,244999
May-2004,Butte,269230
Jun-2004,Butte,266827
Jul-2004,Butte,251744
Aug-2004,Butte,273913
Sep-2004,Butte,273611
Oct-2004,Butte,273125
Nov-2004,Butte,279999
Dec-2004,Butte,276744
Jan-2005,Butte,273148
Feb-2005,Butte,277884
Mar-2005,Butte,297825
Apr-2005,Butte,317000
May-2005,Butte,317045
Jun-2005,Butte,324528
Jul-2005,Butte,327884
Aug-2005,Butte,340000
Sep-2005,Butte,336538
Oct-2005,Butte,348529
Nov-2005,Butte,329411
Dec-2005,Butte,325714
Jan-2006,Butte,297618
Feb-2006,Butte,318750
Mar-2006,Butte,337805
Apr-2006,Butte,323684
May-2006,Butte,327631
Jun-2006,Butte,357777
Jul-2006,Butte,336842
Aug-2006,Butte,317021
Sep-2006,Butte,344594
Oct-2006,Butte,320513
Nov-2006,Butte,297999
Dec-2006,Butte,307407
Jan-2007,Butte,292104
Feb-2007,Butte,317187
Mar-2007,Butte,326923
Apr-2007,Butte,322916
May-2007,Butte,297916
Jun-2007,Butte,326250
Jul-2007,Butte,323684
Aug-2007,Butte,293548
Sep-2007,Butte,294230
Oct-2007,Butte,288749
Nov-2007,Butte,296874
Dec-2007,Butte,297058
Jan-2008,Butte,303125
Feb-2008,Butte,271875
Mar-2008,Butte,256250
Apr-2008,Butte,279999
May-2008,Butte,288461
Jun-2008,Butte,288749
Jul-2008,Butte,261363
Aug-2008,Butte,272222
Sep-2008,Butte,251471
Oct-2008,Butte,256579
Nov-2008,Butte,268750
Dec-2008,Butte,255952
Jan-2009,Butte,247726
Feb-2009,Butte,238157
Mar-2009,Butte,247499
Apr-2009,Butte,238888
May-2009,Butte,242307
Jun-2009,Butte,258000
Jul-2009,Butte,267708
Aug-2009,Butte,227631
Sep-2009,Butte,245832
Oct-2009,Butte,236110
Nov-2009,Butte,255555
Dec-2009,Butte,245237
Jan-2010,Butte,250000
Feb-2010,Butte,219230
Mar-2010,Butte,250000
Apr-2010,Butte,238000
May-2010,Butte,236760
Jun-2010,Butte,229464
Jul-2010,Butte,235710
Aug-2010,Butte,243420
Sep-2010,Butte,225000
Oct-2010,Butte,244050
Nov-2010,Butte,208930
Dec-2010,Butte,230000
Jan-2011,Butte,180000
Feb-2011,Butte,190000
Mar-2011,Butte,222370
Apr-2011,Butte,217040
May-2011,Butte,222620
Jun-2011,Butte,221050
Jul-2011,Butte,196430
Aug-2011,Butte,201320
Sep-2011,Butte,197690
Oct-2011,Butte,186150
Nov-2011,Butte,207950
Dec-2011,Butte,198750
Jan-2012,Butte,194000
Feb-2012,Butte,177860
Mar-2012,Butte,200000
Apr-2012,Butte,197620
May-2012,Butte,211290
Jun-2012,Butte,221050
Jul-2012,Butte,215740
Aug-2012,Butte,226090
Sep-2012,Butte,207140
Oct-2012,Butte,210940
Nov-2012,Butte,223860
Dec-2012,Butte,236460
Jan-2013,Butte,208930
Feb-2013,Butte,211760
Mar-2013,Butte,250000
Apr-2013,Butte,234000
May-2013,Butte,238300
Jun-2013,Butte,265000
Jul-2013,Butte,239280
Aug-2013,Butte,281820
Sep-2013,Butte,250000
Oct-2013,Butte,248330
Nov-2013,Butte,255950
Dec-2013,Butte,231100
Jan-2014,Butte,227500
Feb-2014,Butte,217650
Mar-2014,Butte,221550
Apr-2014,Butte,231670
May-2014,Butte,237880
Jun-2014,Butte,245000
Jul-2014,Butte,276140
Aug-2014,Butte,241450
Sep-2014,Butte,235710
Oct-2014,Butte,233780
Nov-2014,Butte,241910
Dec-2014,Butte,231820
Jan-2015,Butte,231730
Feb-2015,Butte,247320
Mar-2015,Butte,233930
Apr-2015,Butte,253850
May-2015,Butte,261110
Jun-2015,Butte,253660
Jul-2015,Butte,265000
Aug-2015,Butte,264250
Sep-2015,Butte,248000
Oct-2015,Butte,262000
Nov-2015,Butte,235000
Dec-2015,Butte,256500
Jan-2016,Butte,260000
Feb-2016,Butte,264960
Mar-2016,Butte,286810
Apr-2016,Butte,272750
May-2016,Butte,271000
Jun-2016,Butte,275000
Jul-2016,Butte,288750
Aug-2016,Butte,264120
Sep-2016,Butte,275000
Oct-2016,Butte,293000
Nov-2016,Butte,279000
Dec-2016,Butte,294250
Jan-2017,Butte,264000
Feb-2017,Butte,290000
Mar-2017,Butte,287500
Apr-2017,Butte,302900
May-2017,Butte,308000
Jun-2017,Butte,306500
Jul-2017,Butte,299900
Aug-2017,Butte,291000
Sep-2017,Butte,311900
Oct-2017,Butte,307700
Nov-2017,Butte,315000
Dec-2017,Butte,304000
Jan-2018,Butte,314750
Feb-2018,Butte,297000
Mar-2018,Butte,315000
Apr-2018,Butte,316000
May-2018,Butte,324100
Jun-2018,Butte,323000
Jul-2018,Butte,315000
Aug-2018,Butte,315000
Sep-2018,Butte,320000
Oct-2018,Butte,318000
Nov-2018,Butte,326940
Dec-2018,Butte,356560
Jan-2019,Butte,376000
Feb-2019,Butte,345450
Mar-2019,Butte,369000
Apr-2019,Butte,360000
May-2019,Butte,359000
Jun-2019,Butte,384000
Jul-2019,Butte,374280
Aug-2019,Butte,353150
Sep-2019,Butte,358750
Oct-2019,Butte,358250
Nov-2019,Butte,350000
Dec-2019,Butte,351720
Jan-2020,Butte,355860
Feb-2020,Butte,338750
Mar-2020,Butte,365000
Apr-2020,Butte,377500
May-2020,Butte,362000
Jun-2020,Butte,390000
Jul-2020,Butte,395000
Aug-2020,Butte,415000
Sep-2020,Butte,403300
Oct-2020,Butte,401500
Nov-2020,Butte,405000
Dec-2020,Butte,408460
Jan-2021,Butte,420000
Feb-2021,Butte,397000
Mar-2021,Butte,406000
Apr-2021,Butte,438500
May-2021,Butte,449000
Jun-2021,Butte,438000
Jul-2021,Butte,454500
Aug-2021,Butte,435000
Sep-2021,Butte,440880
Oct-2021,Butte,460000
Nov-2021,Butte,435000
Dec-2021,Butte,439500
Jan-2022,Butte,456000
Jan-2001,Calaveras,188571
Feb-2001,Calaveras,197499
Mar-2001,Calaveras,176666
Apr-2001,Calaveras,183333
May-2001,Calaveras,187500
Jun-2001,Calaveras,188000
Jul-2001,Calaveras,252500
Aug-2001,Calaveras,185000
Sep-2001,Calaveras,175999
Oct-2001,Calaveras,196666
Nov-2001,Calaveras,188571
Dec-2001,Calaveras,188000
Jan-2002,Calaveras,203571
Feb-2002,Calaveras,193333
Mar-2002,Calaveras,192857
Apr-2002,Calaveras,197999
May-2002,Calaveras,194285
Jun-2002,Calaveras,219117
Jul-2002,Calaveras,228124
Aug-2002,Calaveras,235714
Sep-2002,Calaveras,229999
Oct-2002,Calaveras,239062
Nov-2002,Calaveras,233333
Dec-2002,Calaveras,233928
Jan-2003,Calaveras,226923
Feb-2003,Calaveras,227272
Mar-2003,Calaveras,250000
Apr-2003,Calaveras,253125
May-2003,Calaveras,239285
Jun-2003,Calaveras,252273
Jul-2003,Calaveras,259375
Aug-2003,Calaveras,263333
Sep-2003,Calaveras,270833
Oct-2003,Calaveras,256818
Nov-2003,Calaveras,280555
Dec-2003,Calaveras,323529
Jan-2004,Calaveras,287499
Feb-2004,Calaveras,296428
Mar-2004,Calaveras,287499
Apr-2004,Calaveras,296874
May-2004,Calaveras,291666
Jun-2004,Calaveras,317500
Jul-2004,Calaveras,312500
Aug-2004,Calaveras,333333
Sep-2004,Calaveras,379166
Oct-2004,Calaveras,352941
Nov-2004,Calaveras,365384
Dec-2004,Calaveras,343750
Jan-2005,Calaveras,318750
Feb-2005,Calaveras,366666
Mar-2005,Calaveras,384374
Apr-2005,Calaveras,379999
May-2005,Calaveras,400000
Jun-2005,Calaveras,405882
Jul-2005,Calaveras,434615
Aug-2005,Calaveras,393749
Sep-2005,Calaveras,406667
Oct-2005,Calaveras,430000
Nov-2005,Calaveras,459999
Dec-2005,Calaveras,476922
Jan-2006,Calaveras,489999
Feb-2006,Calaveras,384615
Mar-2006,Calaveras,404545
Apr-2006,Calaveras,427778
May-2006,Calaveras,354999
Jun-2006,Calaveras,423333
Jul-2006,Calaveras,412500
Aug-2006,Calaveras,395454
Sep-2006,Calaveras,359374
Oct-2006,Calaveras,386363
Nov-2006,Calaveras,389999
Dec-2006,Calaveras,360714
Jan-2007,Calaveras,361111
Feb-2007,Calaveras,489999
Mar-2007,Calaveras,350000
Apr-2007,Calaveras,387499
May-2007,Calaveras,396428
Jun-2007,Calaveras,369999
Jul-2007,Calaveras,331818
Aug-2007,Calaveras,379166
Sep-2007,Calaveras,342857
Oct-2007,Calaveras,370833
Nov-2007,Calaveras,346153
Dec-2007,Calaveras,364999
Jan-2008,Calaveras,291666
Feb-2008,Calaveras,357142
Mar-2008,Calaveras,350000
Apr-2008,Calaveras,313636
May-2008,Calaveras,309091
Jun-2008,Calaveras,316667
Jul-2008,Calaveras,270000
Aug-2008,Calaveras,269444
Sep-2008,Calaveras,268750
Oct-2008,Calaveras,247499
Nov-2008,Calaveras,228124
Dec-2008,Calaveras,254167
Jan-2009,Calaveras,231249
Feb-2009,Calaveras,229999
Mar-2009,Calaveras,182000
Apr-2009,Calaveras,177499
May-2009,Calaveras,219444
Jun-2009,Calaveras,243749
Jul-2009,Calaveras,171428
Aug-2009,Calaveras,237499
Sep-2009,Calaveras,265000
Oct-2009,Calaveras,207143
Nov-2009,Calaveras,231249
Dec-2009,Calaveras,220833
Jan-2010,Calaveras,166000
Feb-2010,Calaveras,193333
Mar-2010,Calaveras,185000
Apr-2010,Calaveras,193333
May-2010,Calaveras,191999
Jun-2010,Calaveras,192499
Jul-2010,Calaveras,201667
Aug-2010,Calaveras,203125
Sep-2010,Calaveras,172222
Oct-2010,Calaveras,194999
Nov-2010,Calaveras,180000
Dec-2010,Calaveras,182000
Jan-2011,Calaveras,163333
Feb-2011,Calaveras,153333
Mar-2011,Calaveras,170000
Apr-2011,Calaveras,157142
May-2011,Calaveras,147500
Jun-2011,Calaveras,198332
Jul-2011,Calaveras,150000
Aug-2011,Calaveras,163750
Sep-2011,Calaveras,161429
Oct-2011,Calaveras,180000
Nov-2011,Calaveras,148571
Dec-2011,Calaveras,161429
Jan-2012,Calaveras,156249
Feb-2012,Calaveras,170000
Mar-2012,Calaveras,154285
Apr-2012,Calaveras,133749
May-2012,Calaveras,170000
Jun-2012,Calaveras,152999
Jul-2012,Calaveras,191249
Aug-2012,Calaveras,166666
Sep-2012,Calaveras,154999
Oct-2012,Calaveras,171111
Nov-2012,Calaveras,180000
Dec-2012,Calaveras,156249
Jan-2013,Calaveras,180000
Feb-2013,Calaveras,190000
Mar-2013,Calaveras,213235
Apr-2013,Calaveras,202941
May-2013,Calaveras,210000
Jun-2013,Calaveras,190000
Jul-2013,Calaveras,223684
Aug-2013,Calaveras,225000
Sep-2013,Calaveras,207692
Oct-2013,Calaveras,217857
Nov-2013,Calaveras,202273
Dec-2013,Calaveras,202500
Jan-2014,Calaveras,204167
Feb-2014,Calaveras,220454
Mar-2014,Calaveras,238888
Apr-2014,Calaveras,239062
May-2014,Calaveras,243332
Jun-2014,Calaveras,253409
Jul-2014,Calaveras,240789
Aug-2014,Calaveras,240000
Sep-2014,Calaveras,233330
Oct-2014,Calaveras,247370
Nov-2014,Calaveras,230550
Dec-2014,Calaveras,243750
Jan-2015,Calaveras,228120
Feb-2015,Calaveras,230000
Mar-2015,Calaveras,258330
Apr-2015,Calaveras,258330
May-2015,Calaveras,296870
Jun-2015,Calaveras,256580
Jul-2015,Calaveras,270000
Aug-2015,Calaveras,249000
Sep-2015,Calaveras,262000
Oct-2015,Calaveras,246940
Nov-2015,Calaveras,246250
Dec-2015,Calaveras,270000
Jan-2016,Calaveras,258750
Feb-2016,Calaveras,262500
Mar-2016,Calaveras,270000
Apr-2016,Calaveras,276000
May-2016,Calaveras,287500
Jun-2016,Calaveras,315000
Jul-2016,Calaveras,291000
Aug-2016,Calaveras,310000
Sep-2016,Calaveras,285000
Oct-2016,Calaveras,300050
Nov-2016,Calaveras,268500
Dec-2016,Calaveras,288000
Jan-2017,Calaveras,285000
Feb-2017,Calaveras,294500
Mar-2017,Calaveras,292000
Apr-2017,Calaveras,318500
May-2017,Calaveras,300000
Jun-2017,Calaveras,310000
Jul-2017,Calaveras,324500
Aug-2017,Calaveras,345000
Sep-2017,Calaveras,340000
Oct-2017,Calaveras,298000
Nov-2017,Calaveras,318000
Dec-2017,Calaveras,285000
Jan-2018,Calaveras,306500
Feb-2018,Calaveras,311500
Mar-2018,Calaveras,325000
Apr-2018,Calaveras,340000
May-2018,Calaveras,329000
Jun-2018,Calaveras,313000
Jul-2018,Calaveras,330000
Aug-2018,Calaveras,340000
Sep-2018,Calaveras,328000
Oct-2018,Calaveras,302500
Nov-2018,Calaveras,325000
Dec-2018,Calaveras,310000
Jan-2019,Calaveras,335000
Feb-2019,Calaveras,340000
Mar-2019,Calaveras,308250
Apr-2019,Calaveras,340000
May-2019,Calaveras,375000
Jun-2019,Calaveras,330000
Jul-2019,Calaveras,325500
Aug-2019,Calaveras,346360
Sep-2019,Calaveras,330000
Oct-2019,Calaveras,356110
Nov-2019,Calaveras,343500
Dec-2019,Calaveras,339500
Jan-2020,Calaveras,343500
Feb-2020,Calaveras,355000
Mar-2020,Calaveras,352000
Apr-2020,Calaveras,332250
May-2020,Calaveras,330000
Jun-2020,Calaveras,363000
Jul-2020,Calaveras,349900
Aug-2020,Calaveras,381000
Sep-2020,Calaveras,392000
Oct-2020,Calaveras,393640
Nov-2020,Calaveras,407120
Dec-2020,Calaveras,397500
Jan-2021,Calaveras,398500
Feb-2021,Calaveras,441500
Mar-2021,Calaveras,435850
Apr-2021,Calaveras,475000
May-2021,Calaveras,473800
Jun-2021,Calaveras,488280
Jul-2021,Calaveras,463500
Aug-2021,Calaveras,485000
Sep-2021,Calaveras,468500
Oct-2021,Calaveras,432000
Nov-2021,Calaveras,465320
Dec-2021,Calaveras,489000
Jan-2022,Calaveras,467500
Jan-2006,Contra-Costa,614020
Feb-2006,Contra-Costa,614850
Mar-2006,Contra-Costa,640450
Apr-2006,Contra-Costa,631360
May-2006,Contra-Costa,652050
Jun-2006,Contra-Costa,671320
Jul-2006,Contra-Costa,657420
Aug-2006,Contra-Costa,643320
Sep-2006,Contra-Costa,620700
Oct-2006,Contra-Costa,605630
Nov-2006,Contra-Costa,632100
Dec-2006,Contra-Costa,602650
Jan-2007,Contra-Costa,624340
Feb-2007,Contra-Costa,634520
Mar-2007,Contra-Costa,649460
Apr-2007,Contra-Costa,669980
May-2007,Contra-Costa,698420
Jun-2007,Contra-Costa,683200
Jul-2007,Contra-Costa,685650
Aug-2007,Contra-Costa,649860
Sep-2007,Contra-Costa,600960
Oct-2007,Contra-Costa,569890
Nov-2007,Contra-Costa,530900
Dec-2007,Contra-Costa,491180
Jan-2008,Contra-Costa,476610
Feb-2008,Contra-Costa,432890
Mar-2008,Contra-Costa,397310
Apr-2008,Contra-Costa,385310
May-2008,Contra-Costa,390730
Jun-2008,Contra-Costa,368260
Jul-2008,Contra-Costa,350920
Aug-2008,Contra-Costa,320050
Sep-2008,Contra-Costa,294790
Oct-2008,Contra-Costa,281820
Nov-2008,Contra-Costa,273140
Dec-2008,Contra-Costa,253790
Jan-2009,Contra-Costa,231250
Feb-2009,Contra-Costa,224620
Mar-2009,Contra-Costa,225820
Apr-2009,Contra-Costa,235030
May-2009,Contra-Costa,241960
Jun-2009,Contra-Costa,261840
Jul-2009,Contra-Costa,278820
Aug-2009,Contra-Costa,276030
Sep-2009,Contra-Costa,271960
Oct-2009,Contra-Costa,295440
Nov-2009,Contra-Costa,304420
Dec-2009,Contra-Costa,294440
Jan-2010,Contra-Costa,274100
Feb-2010,Contra-Costa,278350
Mar-2010,Contra-Costa,287800
Apr-2010,Contra-Costa,298850
May-2010,Contra-Costa,308330
Jun-2010,Contra-Costa,326970
Jul-2010,Contra-Costa,318110
Aug-2010,Contra-Costa,313200
Sep-2010,Contra-Costa,310840
Oct-2010,Contra-Costa,289830
Nov-2010,Contra-Costa,281400
Dec-2010,Contra-Costa,287080
Jan-2011,Contra-Costa,257930
Feb-2011,Contra-Costa,267270
Mar-2011,Contra-Costa,273350
Apr-2011,Contra-Costa,286320
May-2011,Contra-Costa,283950
Jun-2011,Contra-Costa,299360
Jul-2011,Contra-Costa,292620
Aug-2011,Contra-Costa,294060
Sep-2011,Contra-Costa,282000
Oct-2011,Contra-Costa,275710
Nov-2011,Contra-Costa,279330
Dec-2011,Contra-Costa,275180
Jan-2012,Contra-Costa,258430
Feb-2012,Contra-Costa,252150
Mar-2012,Contra-Costa,283010
Apr-2012,Contra-Costa,317140
May-2012,Contra-Costa,345180
Jun-2012,Contra-Costa,341100
Jul-2012,Contra-Costa,364020
Aug-2012,Contra-Costa,334080
Sep-2012,Contra-Costa,352260
Oct-2012,Contra-Costa,330370
Nov-2012,Contra-Costa,346370
Dec-2012,Contra-Costa,360110
Jan-2013,Contra-Costa,339340
Feb-2013,Contra-Costa,346670
Mar-2013,Contra-Costa,386410
Apr-2013,Contra-Costa,462720
May-2013,Contra-Costa,484640
Jun-2013,Contra-Costa,491080
Jul-2013,Contra-Costa,508720
Aug-2013,Contra-Costa,482530
Sep-2013,Contra-Costa,454760
Oct-2013,Contra-Costa,446060
Nov-2013,Contra-Costa,457080
Dec-2013,Contra-Costa,451490
Jan-2014,Contra-Costa,397760
Feb-2014,Contra-Costa,441280
Mar-2014,Contra-Costa,464350
Apr-2014,Contra-Costa,494280
May-2014,Contra-Costa,519670
Jun-2014,Contra-Costa,510990
Jul-2014,Contra-Costa,546580
Aug-2014,Contra-Costa,538510
Sep-2014,Contra-Costa,499220
Oct-2014,Contra-Costa,490480
Nov-2014,Contra-Costa,457630
Dec-2014,Contra-Costa,483330
Jan-2015,Contra-Costa,442440
Feb-2015,Contra-Costa,476340
Mar-2015,Contra-Costa,491780
Apr-2015,Contra-Costa,553030
May-2015,Contra-Costa,557060
Jun-2015,Contra-Costa,555000
Jul-2015,Contra-Costa,550000
Aug-2015,Contra-Costa,560000
Sep-2015,Contra-Costa,525000
Oct-2015,Contra-Costa,505000
Nov-2015,Contra-Costa,550000
Dec-2015,Contra-Costa,500000
Jan-2016,Contra-Costa,500000
Feb-2016,Contra-Costa,529000
Mar-2016,Contra-Costa,548780
Apr-2016,Contra-Costa,565000
May-2016,Contra-Costa,595000
Jun-2016,Contra-Costa,625000
Jul-2016,Contra-Costa,625000
Aug-2016,Contra-Costa,570000
Sep-2016,Contra-Costa,549900
Oct-2016,Contra-Costa,535650
Nov-2016,Contra-Costa,569000
Dec-2016,Contra-Costa,550000
Jan-2017,Contra-Costa,540000
Feb-2017,Contra-Costa,554250
Mar-2017,Contra-Costa,585000
Apr-2017,Contra-Costa,653694
May-2017,Contra-Costa,653000
Jun-2017,Contra-Costa,660000
Jul-2017,Contra-Costa,633250
Aug-2017,Contra-Costa,627860
Sep-2017,Contra-Costa,605000
Oct-2017,Contra-Costa,615000
Nov-2017,Contra-Costa,615000
Dec-2017,Contra-Costa,600000
Jan-2018,Contra-Costa,555000
Feb-2018,Contra-Costa,610000
Mar-2018,Contra-Costa,655000
Apr-2018,Contra-Costa,689660
May-2018,Contra-Costa,687500
Jun-2018,Contra-Costa,702370
Jul-2018,Contra-Costa,680000
Aug-2018,Contra-Costa,650000
Sep-2018,Contra-Costa,650000
Oct-2018,Contra-Costa,657000
Nov-2018,Contra-Costa,641000
Dec-2018,Contra-Costa,612500
Jan-2019,Contra-Costa,595000
Feb-2019,Contra-Costa,649480
Mar-2019,Contra-Costa,644000
Apr-2019,Contra-Costa,679000
May-2019,Contra-Costa,700360
Jun-2019,Contra-Costa,698000
Jul-2019,Contra-Costa,660000
Aug-2019,Contra-Costa,672750
Sep-2019,Contra-Costa,656000
Oct-2019,Contra-Costa,681250
Nov-2019,Contra-Costa,640000
Dec-2019,Contra-Costa,665000
Jan-2020,Contra-Costa,614000
Feb-2020,Contra-Costa,635250
Mar-2020,Contra-Costa,711000
Apr-2020,Contra-Costa,710000
May-2020,Contra-Costa,690000
Jun-2020,Contra-Costa,750500
Jul-2020,Contra-Costa,785000
Aug-2020,Contra-Costa,805000
Sep-2020,Contra-Costa,783000
Oct-2020,Contra-Costa,787250
Nov-2020,Contra-Costa,810000
Dec-2020,Contra-Costa,763000
Jan-2021,Contra-Costa,765000
Feb-2021,Contra-Costa,817500
Mar-2021,Contra-Costa,920000
Apr-2021,Contra-Costa,990000
May-2021,Contra-Costa,1015000
Jun-2021,Contra-Costa,990000
Jul-2021,Contra-Costa,940000
Aug-2021,Contra-Costa,889500
Sep-2021,Contra-Costa,897000
Oct-2021,Contra-Costa,900500
Nov-2021,Contra-Costa,876000
Dec-2021,Contra-Costa,830000
Jan-2022,Contra-Costa,829000
Jan-2009,Del Norte,190000
Feb-2009,Del Norte,180000
Mar-2009,Del Norte,140000
Apr-2009,Del Norte,275000
May-2009,Del Norte,250000
Jun-2009,Del Norte,254167
Jul-2009,Del Norte,200000
Aug-2009,Del Norte,212500
Sep-2009,Del Norte,156666
Oct-2009,Del Norte,194999
Nov-2009,Del Norte,193333
Dec-2009,Del Norte,150000
Jan-2010,Del Norte,185000
Feb-2010,Del Norte,194999
Mar-2010,Del Norte,190000
Apr-2010,Del Norte,160000
May-2010,Del Norte,150000
Jun-2010,Del Norte,140000
Jul-2010,Del Norte,150000
Aug-2010,Del Norte,185000
Sep-2010,Del Norte,95000
Oct-2010,Del Norte,140000
Nov-2010,Del Norte,125000
Dec-2010,Del Norte,150000
Jan-2011,Del Norte,225000
Feb-2011,Del Norte,216666
Mar-2011,Del Norte,140000
Apr-2011,Del Norte,125000
May-2011,Del Norte,160000
Jun-2011,Del Norte,208333
Jul-2011,Del Norte,173333
Aug-2011,Del Norte,110000
Sep-2011,Del Norte,190000
Oct-2011,Del Norte,163333
Nov-2011,Del Norte,250000
Dec-2011,Del Norte,154999
Jan-2012,Del Norte,140000
Feb-2012,Del Norte,120000
Mar-2012,Del Norte,146666
Apr-2012,Del Norte,134999
May-2012,Del Norte,153333
Jun-2012,Del Norte,160000
Jul-2012,Del Norte,180000
Aug-2012,Del Norte,180000
Sep-2012,Del Norte,170000
Oct-2012,Del Norte,237499
Nov-2012,Del Norte,150000
Dec-2012,Del Norte,180000
Jan-2013,Del Norte,140000
Feb-2013,Del Norte,160000
Mar-2013,Del Norte,165000
Apr-2013,Del Norte,140000
May-2013,Del Norte,147500
Jun-2013,Del Norte,137499
Jul-2013,Del Norte,156666
Aug-2013,Del Norte,110000
Sep-2013,Del Norte,125000
Oct-2013,Del Norte,180000
Nov-2013,Del Norte,140000
Dec-2013,Del Norte,125000
Jan-2014,Del Norte,130000
Feb-2014,Del Norte,225000
Mar-2014,Del Norte,160000
Apr-2014,Del Norte,160000
May-2014,Del Norte,170000
Jun-2014,Del Norte,200000
Jul-2014,Del Norte,163333
Aug-2014,Del Norte,157500
Sep-2014,Del Norte,140000
Oct-2014,Del Norte,157500
Nov-2014,Del Norte,132500
Dec-2014,Del Norte,155000
Jan-2015,Del Norte,160000
Feb-2015,Del Norte,200000
Mar-2015,Del Norte,140000
Apr-2015,Del Norte,132220
May-2015,Del Norte,170000
Jun-2015,Del Norte,212500
Jul-2015,Del Norte,206000
Aug-2015,Del Norte,190000
Sep-2015,Del Norte,216500
Oct-2015,Del Norte,249000
Nov-2015,Del Norte,265000
Dec-2015,Del Norte,195000
Jan-2016,Del Norte,157000
Feb-2016,Del Norte,175000
Mar-2016,Del Norte,199000
Apr-2016,Del Norte,315000
May-2016,Del Norte,189500
Jun-2016,Del Norte,198750
Jul-2016,Del Norte,201280
Aug-2016,Del Norte,174500
Sep-2016,Del Norte,239500
Oct-2016,Del Norte,264500
Nov-2016,Del Norte,225000
Dec-2016,Del Norte,232250
Jan-2017,Del Norte,218500
